device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
14122794099,14100274310,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-146.41915893554688, -54.16273498535156, 927.1144409179688)","(0.7201709747314453, 0.5884421467781067, 1.0803333520889282)",1,"(0.4491201937198639, 0.44948384165763855)","(-18.703218460083008, 123.83643341064453, 37.026824951171875)",1,3.913299560546875,1,"(-86.8144760131836, -62.912086486816406, 935.1939697265625)","(0.6276593804359436, 0.6063634157180786, 1.0826389789581299)",1,1706707211341,0.4491201937198639,0.44948384165763855
14123327049,14100807243,"(0.7393078207969666, 0.2069583535194397)","(87.97511291503906, 170.96270751953125, 54.17947006225586)",1,5.580596923828125,1,"(-142.96981811523438, -57.275413513183594, 927.3082275390625)","(0.7148720622062683, 0.5948505997657776, 1.0800228118896484)",1,"(0.7154905200004578, 0.3468102514743805)","(79.21946716308594, 143.78741455078125, 44.288482666015625)",1,3.9173431396484375,1,"(-84.38127899169922, -65.95440673828125, 935.0969848632812)","(0.624011754989624, 0.6125918030738831, 1.0824202299118042)",1,1706707211875,0.73,0.28
14123338152,14100818345,"(0.7213375568389893, 0.24355167150497437)","(81.3689193725586, 163.85206604003906, 51.591453552246094)",1,5.6057586669921875,1,"(-143.5931854248047, -57.7449951171875, 929.14208984375)","(0.7153983116149902, 0.5955714583396912, 1.083888053894043)",1,"(0.6882310509681702, 0.3405846655368805)","(69.1983642578125, 144.99716186523438, 44.728660583496094)",1,3.9354400634765625,1,"(-84.9950942993164, -66.53692626953125, 936.9681396484375)","(0.6246933937072754, 0.6134953498840332, 1.0863304138183594)",1,1706707211887,0.7,0.29
14123349256,14100829450,"(0.7213375568389893, 0.24355167150497437)","(81.3689193725586, 163.85206604003906, 51.591453552246094)",1,5.6057586669921875,1,"(-144.548583984375, -58.25051498413086, 928.95458984375)","(0.7169126272201538, 0.5966088771820068, 1.083872675895691)",1,"(0.6880707740783691, 0.31194525957107544)","(69.1394271850586, 150.56224060058594, 46.7541618347168)",1,3.887237548828125,1,"(-85.9577865600586, -67.0396499633789, 936.846435546875)","(0.6261789798736572, 0.6145123839378357, 1.0863343477249146)",1,1706707211898,0.7,0.28
14123360359,14100840554,"(0.6833043098449707, 0.251816987991333)","(67.3871841430664, 162.24598693847656, 51.006893157958984)",1,5.7352142333984375,1,"(-144.5513458251953, -58.25456619262695, 928.9545288085938)","(0.7169169783592224, 0.5966171026229858, 1.0838738679885864)",1,"(0.6880707740783691, 0.31194525957107544)","(69.1394271850586, 150.56224060058594, 46.7541618347168)",1,3.887237548828125,1,"(-85.95502471923828, -67.03559875488281, 936.8464965820312)","(0.6261746883392334, 0.6145042181015015, 1.0863333940505981)",1,1706707211908,0.69,0.28
14123371462,14100851658,"(0.4492146670818329, 0.4452320635318756)","(-18.66850471496582, 124.66262817382812, 37.32754135131836)",1,5.7294158935546875,1,"(-143.55142211914062, -58.33574295043945, 925.470947265625)","(0.7162169814109802, 0.5972396731376648, 1.0767061710357666)",1,"(0.44948750734329224, 0.5119140148162842)","(-18.568193435668945, 111.70532989501953, 32.61149597167969)",1,3.91717529296875,1,"(-85.36097717285156, -67.19498443603516, 933.2982788085938)","(0.6257709264755249, 0.6153489351272583, 1.079199194908142)",1,1706707211921,0.45,0.48
14123382565,14100862762,"(0.4570768475532532, 0.443607360124588)","(-15.778210639953613, 124.97832489013672, 37.44244384765625)",1,5.6896820068359375,1,"(-143.27012634277344, -58.21770477294922, 923.7396240234375)","(0.7161972522735596, 0.5972216725349426, 1.0731903314590454)",1,"(0.462080180644989, 0.530892550945282)","(-13.938888549804688, 108.01752471923828, 31.269248962402344)",1,3.9875335693359375,1,"(-85.25639343261719, -67.0866470336914, 931.5473022460938)","(0.6258559823036194, 0.6153839826583862, 1.0756862163543701)",1,1706707211962,0.46,0.49
14123393668,14100873866,"(0.45680877566337585, 0.461723268032074)","(-15.876761436462402, 121.45812225341797, 36.16120910644531)",1,5.6760711669921875,1,"(-142.8693389892578, -58.2971076965332, 923.5363159179688)","(0.7156295776367188, 0.5974180102348328, 1.072676658630371)",1,"(0.462080180644989, 0.530892550945282)","(-13.938888549804688, 108.01752471923828, 31.269248962402344)",1,3.9875335693359375,1,"(-84.86742401123047, -67.15664672851562, 931.3195190429688)","(0.6252948045730591, 0.6155667901039124, 1.0751731395721436)",1,1706707211962,0.46,0.5
14123404771,14100884969,"(0.47006186842918396, 0.42681798338890076)","(-11.00467300415039, 128.24072265625, 38.62989807128906)",1,5.6302947998046875,1,"(-143.06600952148438, -58.77025604248047, 923.1504516601562)","(0.7160311937332153, 0.5984352231025696, 1.0720348358154297)",1,"(0.4911644756793976, 0.5020305514335632)","(-3.2469611167907715, 113.6258544921875, 33.310462951660156)",1,3.9474029541015625,1,"(-85.2140121459961, -67.73805236816406, 930.9478759765625)","(0.625884473323822, 0.6167986392974854, 1.074581265449524)",1,1706707211962,0.48,0.46
14123415874,14100896072,"(0.46365639567375183, 0.42781946063041687)","(-13.359460830688477, 128.046142578125, 38.559078216552734)",1,5.6627960205078125,1,"(-143.41134643554688, -59.24767303466797, 923.1142578125)","(0.7165783643722534, 0.5994141697883606, 1.0721293687820435)",1,"(0.48506852984428406, 0.4943367838859558)","(-5.487964153289795, 115.12088012695312, 33.854591369628906)",1,3.9033050537109375,1,"(-85.55445098876953, -68.2130126953125, 930.9385986328125)","(0.6264123916625977, 0.6177610754966736, 1.0746937990188599)",1,1706707211965,0.47,0.46
14123426977,14100907175,"(0.47144684195518494, 0.4062497019767761)","(-10.495549201965332, 132.23745727539062, 40.08458709716797)",1,5.671783447265625,1,"(-142.7235565185547, -58.944236755371094, 923.0267333984375)","(0.7155352830886841, 0.5988149642944336, 1.071708083152771)",1,"(0.48506852984428406, 0.4943367838859558)","(-5.487964153289795, 115.12088012695312, 33.854591369628906)",1,3.9033050537109375,1,"(-84.87371063232422, -67.90629577636719, 930.8048095703125)","(0.6253867149353027, 0.6171687245368958, 1.0742597579956055)",1,1706707211979,0.48,0.45
14123438081,14100918278,"(0.5101023316383362, 0.4239598214626312)","(3.714951276779175, 128.79612731933594, 38.8320426940918)",1,5.6552886962890625,1,"(-143.07510375976562, -60.452484130859375, 923.1292724609375)","(0.7160722613334656, 0.6018937230110168, 1.0722100734710693)",1,"(0.4884571433067322, 0.5066949129104614)","(-4.242242336273193, 112.719482421875, 32.98060607910156)",1,3.8931427001953125,1,"(-85.31410217285156, -69.20133972167969, 930.9190673828125)","(0.6260610222816467, 0.6197817325592041, 1.074756145477295)",1,1706707211987,0.5,0.47
14123449184,14100929381,"(0.5101023316383362, 0.4239598214626312)","(3.714951276779175, 128.79612731933594, 38.8320426940918)",1,5.6552886962890625,1,"(-143.3458251953125, -60.215003967285156, 923.029296875)","(0.7165104150772095, 0.6014137864112854, 1.0720651149749756)",1,"(0.48648306727409363, 0.5112325549125671)","(-4.967966556549072, 111.83776092529297, 32.65970230102539)",1,3.8968048095703125,1,"(-85.58661651611328, -68.9529037475586, 930.83349609375)","(0.6264863014221191, 0.6192833781242371, 1.074599266052246)",1,1706707211998,0.5,0.47
14123460287,14100940485,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-143.3489990234375, -60.21896743774414, 923.0291137695312)","(0.7165154814720154, 0.6014219522476196, 1.072066307067871)",1,"(0.48648306727409363, 0.5112325549125671)","(-4.967966556549072, 111.83776092529297, 32.65970230102539)",1,3.8968048095703125,1,"(-85.58345794677734, -68.94894409179688, 930.8336791992188)","(0.6264814138412476, 0.6192752718925476, 1.0745984315872192)",1,1706707212008,0.48648306727409363,0.5112325549125671
14123471390,14100951589,"(0.4855564832687378, 0.41980043053627014)","(-5.308577537536621, 129.60435485839844, 39.12622833251953)",1,5.6296234130859375,1,"(-142.9123077392578, -61.307308197021484, 923.1967163085938)","(0.7158164381980896, 0.6036438941955566, 1.0724045038223267)",1,"(0.4724227488040924, 0.5178700089454651)","(-10.13679313659668, 110.54800415039062, 32.19023895263672)",1,3.8876190185546875,1,"(-85.24996948242188, -69.83482360839844, 930.9578857421875)","(0.6259661316871643, 0.6210675239562988, 1.0749154090881348)",1,1706707212021,0.48,0.47
14123482493,14100962692,"(0.497658371925354, 0.41777774691581726)","(-0.8596815466880798, 129.99737548828125, 39.2692756652832)",1,5.6085968017578125,1,"(-142.28038024902344, -59.88103485107422, 922.33251953125)","(0.7150301337242126, 0.6008386611938477, 1.0703226327896118)",1,"(0.4707510769367218, 0.5003507137298584)","(-10.751315116882324, 113.95225524902344, 33.42927932739258)",1,3.8485870361328125,1,"(-84.67849731445312, -68.42120361328125, 930.0436401367188)","(0.625201940536499, 0.618334174156189, 1.0727874040603638)",1,1706707212032,0.48,0.46
14123493596,14100973796,"(0.497658371925354, 0.41777774691581726)","(-0.8596815466880798, 129.99737548828125, 39.2692756652832)",1,5.6085968017578125,1,"(-143.15780639648438, -61.29042053222656, 923.3707885742188)","(0.7161527872085571, 0.6035813689231873, 1.0728206634521484)",1,"(0.46672359108924866, 0.48391979932785034)","(-12.231895446777344, 117.14502716064453, 34.591365814208984)",1,3.8462371826171875,1,"(-85.47953033447266, -69.87602233886719, 931.1516723632812)","(0.6262900829315186, 0.621117889881134, 1.0753483772277832)",1,1706707212041,0.48,0.45
14123504699,14100984899,"(0.4974043667316437, 0.44833260774612427)","(-0.9530547857284546, 124.06012725830078, 37.108253479003906)",1,5.601959228515625,1,"(-142.6107635498047, -60.79155731201172, 923.877197265625)","(0.7151825428009033, 0.6025001406669617, 1.0735875368118286)",1,"(0.4787757992744446, 0.4879608750343323)","(-7.80128812789917, 116.35979461669922, 34.30560302734375)",1,3.8154296875,1,"(-85.07695770263672, -69.646484375, 931.6218872070312)","(0.6256058216094971, 0.6205871105194092, 1.0761748552322388)",1,1706707212053,0.49,0.47
14123515802,14100996002,"(0.48526930809020996, 0.4543445408344269)","(-5.414141654968262, 122.89193725585938, 36.68306350708008)",1,5.62213134765625,1,"(-142.94049072265625, -61.53339385986328, 923.7654418945312)","(0.7157267928123474, 0.6040316820144653, 1.0735644102096558)",1,"(0.4793519675731659, 0.5130617022514343)","(-7.589479446411133, 111.48233032226562, 32.53035354614258)",1,3.886016845703125,1,"(-85.40583801269531, -70.38838195800781, 931.538818359375)","(0.626129686832428, 0.6221036911010742, 1.0761804580688477)",1,1706707212064,0.48,0.48
14123526906,14101007106,"(0.48526930809020996, 0.4543445408344269)","(-5.414141654968262, 122.89193725585938, 36.68306350708008)",1,5.62213134765625,1,"(-142.9437713623047, -61.53738784790039, 923.7653198242188)","(0.7157318592071533, 0.6040398478507996, 1.0735658407211304)",1,"(0.4840965270996094, 0.5301408171653748)","(-5.845283031463623, 108.1635971069336, 31.322429656982422)",1,3.89208984375,1,"(-85.40255737304688, -70.38438415527344, 931.5389404296875)","(0.6261246204376221, 0.6220956444740295, 1.0761793851852417)",1,1706707212075,0.48,0.49
14123538009,14101018209,"(0.5001593828201294, 0.4591618776321411)","(0.05970531702041626, 121.95581817626953, 36.34246826171875)",1,5.5925445556640625,1,"(-142.08436584472656, -61.3303108215332, 924.123291015625)","(0.7143204808235168, 0.6035832166671753, 1.0739831924438477)",1,"(0.48525509238243103, 0.5705181956291199)","(-5.419347286224365, 100.31766510009766, 28.466754913330078)",1,3.87811279296875,1,"(-84.71925354003906, -70.4278335571289, 931.84130859375)","(0.6250393986701965, 0.6221508979797363, 1.0766627788543701)",1,1706707212115,0.49,0.51
14123549112,14101029312,"(0.5001593828201294, 0.4591618776321411)","(0.05970531702041626, 121.95581817626953, 36.34246826171875)",1,5.5925445556640625,1,"(-142.08775329589844, -61.33440017700195, 924.1231689453125)","(0.7143257856369019, 0.6035915613174438, 1.0739845037460327)",1,"(0.48558005690574646, 0.5518781542778015)","(-5.299904823303223, 103.93971252441406, 29.785072326660156)",1,3.7978515625,1,"(-84.71585083007812, -70.42374420166016, 931.8414306640625)","(0.6250340938568115, 0.6221426129341125, 1.0766615867614746)",1,1706707212116,0.49,0.51
14123560215,14101040415,"(0.5001593828201294, 0.4591618776321411)","(0.05970531702041626, 121.95581817626953, 36.34246826171875)",1,5.5925445556640625,1,"(-142.46470642089844, -62.51753234863281, 925.5516967773438)","(0.7145817875862122, 0.605818510055542, 1.0770727396011353)",1,"(0.47618845105171204, 0.5463802218437195)","(-8.752427101135254, 105.0080337524414, 30.173904418945312)",1,3.8222198486328125,1,"(-84.99874877929688, -71.62818145751953, 933.3033447265625)","(0.6252774000167847, 0.6243624687194824, 1.0797984600067139)",1,1706707212116,0.49,0.5
14123571318,14101051518,"(0.4754554331302643, 0.42710816860198975)","(-9.021906852722168, 128.184326171875, 38.60942840576172)",1,5.5825958251953125,1,"(-141.4416046142578, -62.026519775390625, 925.9822387695312)","(0.7129012942314148, 0.6047738790512085, 1.0775474309921265)",1,"(0.4640577733516693, 0.4809265732765198)","(-13.211904525756836, 117.72665405273438, 34.803062438964844)",1,3.8040008544921875,1,"(-84.20246124267578, -71.42328643798828, 933.6635131835938)","(0.6240109801292419, 0.6239056587219238, 1.0803391933441162)",1,1706707212120,0.47,0.45
14123582421,14101062622,"(0.4754554331302643, 0.42710816860198975)","(-9.021906852722168, 128.184326171875, 38.60942840576172)",1,5.5825958251953125,1,"(-141.71583557128906, -62.888092041015625, 926.126220703125)","(0.7132998704910278, 0.6065136194229126, 1.0780287981033325)",1,"(0.46322858333587646, 0.5119772553443909)","(-13.5167236328125, 111.69306182861328, 32.607017517089844)",1,3.8213958740234375,1,"(-84.46186828613281, -72.28858947753906, 933.83349609375)","(0.6243942379951477, 0.6256318092346191, 1.0808556079864502)",1,1706707212133,0.47,0.47
14123593524,14101073725,"(0.4936648905277252, 0.4299680292606354)","(-2.327784776687622, 127.62862396240234, 38.40715789794922)",1,5.5493621826171875,1,"(-140.20657348632812, -61.840065002441406, 928.8809814453125)","(0.7103264927864075, 0.6040282845497131, 1.0828721523284912)",1,"(0.4697205126285553, 0.512344479560852)","(-11.130166053771973, 111.62169647216797, 32.5810432434082)",1,3.800140380859375,1,"(-82.81942749023438, -71.25676727294922, 936.4750366210938)","(0.6215195655822754, 0.6231634020805359, 1.085653305053711)",1,1706707212142,0.48,0.47
14123604627,14101084828,"(0.6287164688110352, 0.45117855072021484)","(47.3197021484375, 123.50712585449219, 36.90697479248047)",1,5.3028564453125,1,"(-140.2823028564453, -64.02082061767578, 928.7013549804688)","(0.710512638092041, 0.6085038781166077, 1.082831859588623)",1,"(0.6917780041694641, 0.4711262583732605)","(70.5022964477539, 119.63095092773438, 35.49632263183594)",1,3.76702880859375,1,"(-83.06583404541016, -73.30440521240234, 936.2977294921875)","(0.6219453811645508, 0.6273329257965088, 1.0856584310531616)",1,1706707212153,0.66,0.46
14123615731,14101095933,"(0.6287164688110352, 0.45117855072021484)","(47.3197021484375, 123.50712585449219, 36.90697479248047)",1,5.3028564453125,1,"(-140.28579711914062, -64.02498626708984, 928.7012329101562)","(0.7105180621147156, 0.6085123419761658, 1.0828332901000977)",1,"(0.7275099158287048, 0.4292786419391632)","(83.63800048828125, 127.7625503540039, 38.45600128173828)",1,3.738800048828125,1,"(-83.06233978271484, -73.30023956298828, 936.2978515625)","(0.621940016746521, 0.6273245215415955, 1.0856574773788452)",1,1706707212164,0.68,0.44
14123626834,14101107036,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-140.28929138183594, -64.02914428710938, 928.7011108398438)","(0.7105235457420349, 0.6085207462310791, 1.0828346014022827)",1,"(0.7275099158287048, 0.4292786419391632)","(83.63800048828125, 127.7625503540039, 38.45600128173828)",1,3.738800048828125,1,"(-83.05885314941406, -73.29608154296875, 936.2979736328125)","(0.6219346523284912, 0.6273161768913269, 1.0856564044952393)",1,1706707212175,0.7275099158287048,0.4292786419391632
14123637937,14101118139,"(0.7718032598495483, 0.37789544463157654)","(99.92103576660156, 137.7471160888672, 42.0899772644043)",1,5.59600830078125,1,"(-138.23695373535156, -65.29043579101562, 928.87744140625)","(0.7073555588722229, 0.6111100316047668, 1.082748532295227)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-81.1478500366211, -74.51496124267578, 936.3433227539062)","(0.6190412640571594, 0.6298131346702576, 1.0856047868728638)",1,1706707212187,0.7718032598495483,0.37789544463157654
14123649040,14101129242,"(0.7718032598495483, 0.37789544463157654)","(99.92103576660156, 137.7471160888672, 42.0899772644043)",1,5.59600830078125,1,"(-138.2405242919922, -65.2945556640625, 928.8773193359375)","(0.707361102104187, 0.6111183762550354, 1.0827499628067017)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-81.14429473876953, -74.5108413696289, 936.3434448242188)","(0.6190357208251953, 0.629804790019989, 1.0856035947799683)",1,1706707212197,0.7718032598495483,0.37789544463157654
14123660143,14101140344,"(0.7718032598495483, 0.37789544463157654)","(99.92103576660156, 137.7471160888672, 42.0899772644043)",1,5.59600830078125,1,"(-136.48944091796875, -63.234954833984375, 931.66162109375)","(0.7040249705314636, 0.6065682172775269, 1.0874547958374023)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-79.25051879882812, -72.45391082763672, 938.989990234375)","(0.6157887578010559, 0.6252650022506714, 1.090219497680664)",1,1706707212209,0.7718032598495483,0.37789544463157654
14123671246,14101151447,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-137.18394470214844, -65.2363052368164, 931.3156127929688)","(0.7051897644996643, 0.6106773614883423, 1.0872455835342407)",1,"(0.7221453785896301, 0.4343658685684204)","(81.6658706665039, 126.77407836914062, 38.09608459472656)",1,3.67388916015625,1,"(-80.18821716308594, -74.67682647705078, 938.7060546875)","(0.6172761917114258, 0.6297818422317505, 1.09015953540802)",1,1706707212220,0.7221453785896301,0.4343658685684204
14123682349,14101162551,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-137.18756103515625, -65.24051666259766, 931.3154907226562)","(0.7051953673362732, 0.6106858849525452, 1.0872468948364258)",1,"(0.7221453785896301, 0.4343658685684204)","(81.6658706665039, 126.77407836914062, 38.09608459472656)",1,3.67388916015625,1,"(-80.1845932006836, -74.67261505126953, 938.7061767578125)","(0.6172706484794617, 0.6297734379768372, 1.0901585817337036)",1,1706707212230,0.7221453785896301,0.4343658685684204
14123693452,14101173654,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-138.02024841308594, -66.2713623046875, 931.102294921875)","(0.7065292000770569, 0.6127996444702148, 1.0872126817703247)",1,"(0.7221453785896301, 0.4343658685684204)","(81.6658706665039, 126.77407836914062, 38.09608459472656)",1,3.67388916015625,1,"(-81.02072143554688, -75.70247650146484, 938.5557250976562)","(0.618571400642395, 0.6318625211715698, 1.0901662111282349)",1,1706707212263,0.7221453785896301,0.4343658685684204
14123704556,14101184759,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-135.54489135742188, -67.4314956665039, 932.2329711914062)","(0.702509880065918, 0.6150453686714172, 1.0888915061950684)",1,"(0.7644396424293518, 0.4668257534503937)","(97.21405029296875, 120.46663665771484, 35.80034255981445)",1,3.6818695068359375,1,"(-78.89315795898438, -77.14965057373047, 939.5321044921875)","(0.6152404546737671, 0.6346653699874878, 1.0919796228408813)",1,1706707212263,0.7644396424293518,0.4668257534503937
