device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
3646844486,2163736527259,"(0.6801940202713013, 0.359181672334671)","(66.24383544921875, 141.38351440429688, 43.41343307495117)",1,4.40997314453125,1,"(-65.5062484741211, 23.252708435058594, 868.906005859375)","(0.6016609072685242, 0.42826613783836365, 0.9433639049530029)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985250,0.6801940202713013,0.359181672334671
3646855589,2163736538362,"(0.6772186756134033, 0.3099079430103302)","(65.1500244140625, 150.95811462402344, 46.8983039855957)",1,4.3975677490234375,1,"(-65.40681457519531, 23.344881057739258, 868.6544189453125)","(0.6015276312828064, 0.4280516505241394, 0.9428523182868958)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985261,0.6772186756134033,0.3099079430103302
3646866693,2163736549462,"(0.6787670254707336, 0.2892082631587982)","(65.71919250488281, 154.98040771484375, 48.36227035522461)",1,4.3859100341796875,1,"(-65.28620910644531, 23.297836303710938, 868.6397094726562)","(0.6013325452804565, 0.42815595865249634, 0.942802369594574)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985272,0.6787670254707336,0.2892082631587982
3646877796,2163736560561,"(0.6841463446617126, 0.27930453419685364)","(67.69670867919922, 156.90480041503906, 49.06277847290039)",1,4.375579833984375,1,"(-65.17347717285156, 23.222875595092773, 868.6307373046875)","(0.6011499762535095, 0.4283214807510376, 0.9427635669708252)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985283,0.6841463446617126,0.27930453419685364
3646888899,2163736571660,"(0.6841994524002075, 0.2799071967601776)","(67.71623992919922, 156.78768920898438, 49.02016067504883)",1,4.3667144775390625,1,"(-65.0468521118164, 23.078617095947266, 868.5672607421875)","(0.6009523272514343, 0.42863544821739197, 0.9426103234291077)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985294,0.6841994524002075,0.2799071967601776
3646900002,2163736582758,"(0.6840828657150269, 0.27887603640556335)","(67.67339324951172, 156.98806762695312, 49.09309005737305)",1,4.3760223388671875,1,"(-64.91373443603516, 23.001602172851562, 868.6165161132812)","(0.6007292866706848, 0.42880937457084656, 0.9426847100257874)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985331,0.6840828657150269,0.27887603640556335
3646911105,2163736593860,"(0.6857931613922119, 0.27362164855003357)","(68.3021469116211, 158.0090789794922, 49.46468734741211)",1,4.350006103515625,1,"(-64.7557373046875, 22.950397491455078, 868.9196166992188)","(0.6004343032836914, 0.42894235253334045, 0.9432629346847534)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985332,0.6857931613922119,0.27362164855003357
3646922208,2163736604964,"(0.6829730868339539, 0.27658289670944214)","(67.26544189453125, 157.4336395263672, 49.25525665283203)",1,4.349334716796875,1,"(-64.57286834716797, 22.860546112060547, 868.8685302734375)","(0.6001421809196472, 0.42913928627967834, 0.9431290030479431)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985332,0.6829730868339539,0.27658289670944214
3646933311,2163736616067,"(0.6849538087844849, 0.26166489720344543)","(67.99357604980469, 160.33241271972656, 50.310340881347656)",1,4.3248138427734375,1,"(-64.37737274169922, 22.755035400390625, 868.9514770507812)","(0.5998134613037109, 0.42937856912612915, 0.943260133266449)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985339,0.6849538087844849,0.26166489720344543
3646944414,2163736627171,"(0.6826153993606567, 0.2534540891647339)","(67.13394927978516, 161.92788696289062, 50.89108657836914)",1,4.29693603515625,1,"(-64.17115020751953, 22.66901206970215, 869.3153076171875)","(0.5994331240653992, 0.4295918643474579, 0.9439505338668823)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985350,0.6826153993606567,0.2534540891647339
3646955518,2163736638275,"(0.6821513772010803, 0.261049747467041)","(66.96340942382812, 160.451904296875, 50.35386276245117)",1,4.292327880859375,1,"(-63.93722915649414, 22.571319580078125, 869.3890380859375)","(0.5990426540374756, 0.4298141300678253, 0.9440582394599915)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985362,0.6821513772010803,0.261049747467041
3646966621,2163736649377,"(0.6781869530677795, 0.28473398089408875)","(65.50599670410156, 155.8497314453125, 48.678794860839844)",1,4.309478759765625,1,"(-63.74237060546875, 22.445423126220703, 869.2169799804688)","(0.5987460017204285, 0.43008294701576233, 0.9436800479888916)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985372,0.6781869530677795,0.28473398089408875
3646977724,2163736660477,"(0.6820213794708252, 0.3143802285194397)","(66.91558074951172, 150.0890655517578, 46.58197784423828)",1,4.256378173828125,1,"(-63.574588775634766, 22.396482467651367, 869.0136108398438)","(0.5984963178634644, 0.43018144369125366, 0.9432475566864014)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985383,0.6820213794708252,0.3143802285194397
