device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
8235056963,347789049427,"(0.032846007496118546, 0.21999360620975494)","(-171.73333740234375, 168.42974853515625, 53.257572174072266)",1,3.7980804443359375,1,"(-72.32977294921875, 49.02918243408203, 896.2090454101562)","(0.6088774800300598, 0.37512364983558655, 1.000917673110962)",1,"(0.05908069387078285, 0.20571476221084595)","(-162.08900451660156, 171.20436096191406, 54.267391204833984)",1,3.848907470703125,1,"(-11.58360481262207, 34.9207763671875, 898.4076538085938)","(0.5125511288642883, 0.40637198090553284, 0.9983214139938354)",1,1705936668282,0.05,0.21
8235656531,347789648963,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-81.47333526611328, 44.53390121459961, 901.1940307617188)","(0.6227511167526245, 0.38499879837036133, 1.0119291543960571)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668878
8235667635,347789660067,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-81.48646545410156, 44.509490966796875, 901.1932373046875)","(0.6227723360061646, 0.38504987955093384, 1.011927604675293)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668889
8235678738,347789671169,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-82.85572814941406, 44.2763786315918, 901.0745849609375)","(0.6249554753303528, 0.3855019807815552, 1.0119171142578125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668900
8235689841,347789682272,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-83.15157318115234, 44.24550247192383, 901.0484008789062)","(0.6254271268844604, 0.38555851578712463, 1.0119162797927856)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668932
8235700944,347789693375,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-83.16609954833984, 44.24174118041992, 901.0466918945312)","(0.6254503726959229, 0.38556599617004395, 1.0119150876998901)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668933
8235712047,347789704477,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-83.6233139038086, 44.235538482666016, 901.0037841796875)","(0.6261789798736572, 0.3855656683444977, 1.0119132995605469)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668933
8235723150,347789715580,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-84.10213470458984, 44.22886276245117, 900.9576416015625)","(0.6269423365592957, 0.3855656385421753, 1.0119096040725708)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668947
8235734253,347789726682,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-84.35392761230469, 44.22507858276367, 900.93408203125)","(0.6273436546325684, 0.38556623458862305, 1.0119091272354126)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668956
8235745356,347789737785,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-84.82273864746094, 44.21881866455078, 900.8905639648438)","(0.6280909180641174, 0.38556578755378723, 1.0119096040725708)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668967
8235756460,347789748889,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-82.80252075195312, 45.734947204589844, 901.0283203125)","(0.6248579025268555, 0.3824250102043152, 1.0119601488113403)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936668978
8235767563,347789759992,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-81.31134033203125, 46.48918914794922, 901.0925903320312)","(0.6224824786186218, 0.3808717727661133, 1.0118948221206665)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-17.779048919677734, 34.399375915527344, 904.0629272460938)","(0.522201418876648, 0.407810240983963, 1.0097836256027222)",1,1705936668990
8235778666,347789771094,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-83.58816528320312, 47.43143081665039, 900.8139038085938)","(0.6261067986488342, 0.3788111209869385, 1.011852502822876)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-19.673866271972656, 35.31180191040039, 903.9410400390625)","(0.5251758098602295, 0.40584781765937805, 1.0096888542175293)",1,1705936669001
8235789769,347789782197,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-83.37010955810547, 48.04372787475586, 900.7958984375)","(0.6257563829421997, 0.37752288579940796, 1.011841058731079)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-19.290109634399414, 35.729698181152344, 903.8951416015625)","(0.5245670080184937, 0.4049738049507141, 1.0096133947372437)",1,1705936669013
8235800872,347789793300,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-84.96509552001953, 48.571929931640625, 900.6424560546875)","(0.6282923221588135, 0.37636104226112366, 1.0118886232376099)",1,"(-0.035090576857328415, 0.2699163556098938)","(-196.7080841064453, 158.72903442382812, 49.72675704956055)",1,3.07293701171875,1,"(-20.966367721557617, 36.1320686340332, 903.8419799804688)","(0.5272029042243958, 0.4040919840335846, 1.0096136331558228)",1,1705936669025,-0.035090576857328415,0.2699163556098938
8235811975,347789804403,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-85.55559539794922, 49.18934631347656, 900.5638427734375)","(0.6292288303375244, 0.3750389516353607, 1.0119102001190186)",1,"(-0.035090576857328415, 0.2699163556098938)","(-196.7080841064453, 158.72903442382812, 49.72675704956055)",1,3.07293701171875,1,"(-21.555248260498047, 36.7508659362793, 903.7973022460938)","(0.5281230807304382, 0.40277719497680664, 1.0096019506454468)",1,1705936669035,-0.035090576857328415,0.2699163556098938
8235823078,347789815507,"(-0.018152473494410515, 0.23499253392219543)","(-190.48133850097656, 165.51527404785156, 52.1966552734375)",1,2.987274169921875,1,"(-84.83686828613281, 48.85737609863281, 900.7122192382812)","(0.6280754208564758, 0.3757699429988861, 1.0120340585708618)",1,"(-0.035090576857328415, 0.2699163556098938)","(-196.7080841064453, 158.72903442382812, 49.72675704956055)",1,3.07293701171875,1,"(-20.977947235107422, 36.68452453613281, 903.9059448242188)","(0.5272109508514404, 0.4029369652271271, 1.0097864866256714)",1,1705936669066,-0.03,0.25
8235834181,347789826612,"(-0.018152473494410515, 0.23499253392219543)","(-190.48133850097656, 165.51527404785156, 52.1966552734375)",1,2.987274169921875,1,"(-86.38257598876953, 50.47064971923828, 900.3272094726562)","(0.6305539608001709, 0.3722933530807495, 1.0117377042770386)",1,"(0.007723603397607803, 0.038465432822704315)","(-180.96881103515625, 203.70338439941406, 66.09607696533203)",1,3.4965057373046875,1,"(-22.744150161743164, 38.07082748413086, 903.595458984375)","(0.5299845337867737, 0.399963915348053, 1.0093660354614258)",1,1705936669067,-0.01,0.14
8235845285,347789837718,"(0.017628027126193047, 0.4238724112510681)","(-177.3277587890625, 128.81314086914062, 38.8381462097168)",1,3.68670654296875,1,"(-86.54888153076172, 51.4201774597168, 899.4903564453125)","(0.6309304237365723, 0.37018540501594543, 1.0102128982543945)",1,"(0.02480335719883442, 0.06781503558158875)","(-174.6899871826172, 198.0003204345703, 64.02033233642578)",1,3.592620849609375,1,"(-23.176395416259766, 38.54841995239258, 902.73291015625)","(0.530692994594574, 0.3988744020462036, 1.007705569267273)",1,1705936669070,0.02,0.25
8235856388,347789848823,"(0.057209309190511703, 0.632815957069397)","(-162.77696228027344, 88.21232604980469, 24.060630798339844)",1,4.460418701171875,1,"(-87.58264923095703, 51.082889556884766, 899.3626708984375)","(0.6325907111167908, 0.3708617389202118, 1.0101197957992554)",1,"(0.05113183334469795, 0.11497465521097183)","(-165.0111541748047, 188.8365020751953, 60.68498992919922)",1,3.5615234375,1,"(-24.096729278564453, 38.172813415527344, 902.6851806640625)","(0.5321515202522278, 0.3996421992778778, 1.0076264142990112)",1,1705936669082,0.05,0.37
8235867491,347789859928,"(0.057209309190511703, 0.632815957069397)","(-162.77696228027344, 88.21232604980469, 24.060630798339844)",1,4.460418701171875,1,"(-88.69042205810547, 50.405521392822266, 899.1445922851562)","(0.6343873739242554, 0.3722439408302307, 1.0098261833190918)",1,"(0.05351036787033081, 0.1163322776556015)","(-164.13674926757812, 188.57269287109375, 60.5889778137207)",1,3.5881805419921875,1,"(-25.041536331176758, 37.608219146728516, 902.5655517578125)","(0.5336546301841736, 0.4008007347583771, 1.0073914527893066)",1,1705936669092,0.06,0.37
8235878594,347789871031,"(0.010256451554596424, 0.027503587305545807)","(-180.0376739501953, 205.8334197998047, 66.87129974365234)",1,3.5612030029296875,1,"(-88.20402526855469, 51.50083923339844, 899.05419921875)","(0.633616030216217, 0.3699294924736023, 1.0096747875213623)",1,"(0.05394049733877182, 0.10542850941419601)","(-163.97862243652344, 190.6914520263672, 61.36014175415039)",1,3.5613555908203125,1,"(-24.7613582611084, 38.414371490478516, 902.4070434570312)","(0.5332079529762268, 0.3990963399410248, 1.007127285003662)",1,1705936669103,0.03,0.07
8235889697,347789882134,"(0.010256451554596424, 0.027503587305545807)","(-180.0376739501953, 205.8334197998047, 66.87129974365234)",1,3.5612030029296875,1,"(-88.93043518066406, 51.044647216796875, 898.9534301757812)","(0.6347882151603699, 0.3708665072917938, 1.0095651149749756)",1,"(0.03222305327653885, 0.04011685028672218)","(-171.96237182617188, 203.3824920654297, 65.97929382324219)",1,3.5926971435546875,1,"(-25.376890182495117, 37.925559997558594, 902.3666381835938)","(0.5341876745223999, 0.40010911226272583, 1.0070395469665527)",1,1705936669113,0.02,0.03
8235900800,347789893237,"(0.0013622690457850695, -0.0013331995578482747)","(-183.307373046875, 211.43682861328125, 68.91084289550781)",1,3.72381591796875,1,"(-89.13148498535156, 51.489990234375, 897.9548950195312)","(0.6352565884590149, 0.3697992265224457, 1.0076711177825928)",1,"(0.0371684692800045, 0.054713137447834015)","(-170.1443328857422, 200.54623413085938, 64.94691467285156)",1,3.6234893798828125,1,"(-25.7695369720459, 38.165958404541016, 901.365478515625)","(0.534848153591156, 0.3995060622692108, 1.005082130432129)",1,1705936669126,0.02,0.03
8235911903,347789904340,"(0.017531633377075195, 0.009961065836250782)","(-177.3632049560547, 209.2421875, 68.11209106445312)",1,3.8458251953125,1,"(-89.5057373046875, 51.47809600830078, 896.9644775390625)","(0.6360059380531311, 0.3696949779987335, 1.005775809288025)",1,"(0.039056576788425446, 0.07908249646425247)","(-169.45022583007812, 195.8108673095703, 63.2234001159668)",1,3.749969482421875,1,"(-26.308757781982422, 38.00773239135742, 900.39453125)","(0.535746157169342, 0.3997420072555542, 1.0031604766845703)",1,1705936669137,0.03,0.04
8235923006,347789915443,"(0.017531633377075195, 0.009961065836250782)","(-177.3632049560547, 209.2421875, 68.11209106445312)",1,3.8458251953125,1,"(-89.42652130126953, 50.69230270385742, 896.9961547851562)","(0.6358861327171326, 0.3713636100292206, 1.0057340860366821)",1,"(0.05317623168230057, 0.10664764046669006)","(-164.25958251953125, 190.45457458496094, 61.273860931396484)",1,3.671173095703125,1,"(-26.118728637695312, 37.157657623291016, 900.432861328125)","(0.5354561805725098, 0.40154126286506653, 1.00315523147583)",1,1705936669146,0.04,0.06
8235934110,347789926546,"(0.019458284601569176, 0.06333481520414352)","(-176.65492248535156, 198.8708953857422, 64.33717346191406)",1,3.705474853515625,1,"(-89.94219970703125, 51.289363861083984, 896.3421630859375)","(0.6367998719215393, 0.3700093924999237, 1.0046045780181885)",1,"(0.05959505960345268, 0.11603187024593353)","(-161.89990234375, 188.63107299804688, 60.61016845703125)",1,3.668548583984375,1,"(-26.559467315673828, 37.61172866821289, 899.80517578125)","(0.5361753106117249, 0.4005197584629059, 1.001964807510376)",1,1705936669158,0.04,0.09
8235945213,347789937648,"(0.014715276658535004, 0.038544971495866776)","(-178.39852905273438, 203.6879119873047, 66.09043884277344)",1,3.6572265625,1,"(-91.20472717285156, 51.46875, 896.1956176757812)","(0.6388260722160339, 0.3695867657661438, 1.0045874118804932)",1,"(0.058686453849077225, 0.12575258314609528)","(-162.23391723632812, 186.7421875, 59.92268371582031)",1,3.65875244140625,1,"(-27.94125747680664, 37.722835540771484, 899.7394409179688)","(0.5383628606796265, 0.40025272965431213, 1.0019265413284302)",1,1705936669169,0.04,0.08
8235956316,347789948749,"(0.014715276658535004, 0.038544971495866776)","(-178.39852905273438, 203.6879119873047, 66.09043884277344)",1,3.6572265625,1,"(-91.92062377929688, 50.63145065307617, 896.1571655273438)","(0.6399810314178467, 0.3713419437408447, 1.0045615434646606)",1,"(0.0482746921479702, 0.139381542801857)","(-166.0614776611328, 184.0938720703125, 58.958866119384766)",1,3.791412353515625,1,"(-28.542726516723633, 36.85737609863281, 899.7673950195312)","(0.5393253564834595, 0.40206947922706604, 1.001948356628418)",1,1705936669179,0.03,0.09
8235967419,347789959851,"(0.03748840093612671, -0.002672820584848523)","(-170.02671813964844, 211.69712829589844, 69.00559997558594)",1,3.727081298828125,1,"(-91.87837982177734, 49.43157196044922, 896.2113647460938)","(0.6399217844009399, 0.373891144990921, 1.0045275688171387)",1,"(0.03368460759520531, 0.10513339936733246)","(-171.42506408691406, 190.74879455566406, 61.38100814819336)",1,3.784698486328125,1,"(-28.368223190307617, 35.69450759887695, 899.842529296875)","(0.5390622615814209, 0.4045325219631195, 1.0019937753677368)",1,1705936669216,0.04,0.05
8235978522,347789970954,"(0.029277171939611435, 0.1683865487575531)","(-173.04531860351562, 178.457763671875, 56.907508850097656)",1,3.959228515625,1,"(-93.680908203125, 50.8809814453125, 895.6709594726562)","(0.6428540945053101, 0.3707195222377777, 1.003986120223999)",1,"(0.024016989395022392, 0.09372428804636002)","(-174.9790496826172, 192.9657440185547, 62.187889099121094)",1,3.81951904296875,1,"(-30.083175659179688, 37.25775146484375, 899.4180908203125)","(0.5417749285697937, 0.40116414427757263, 1.001383900642395)",1,1705936669217,0.03,0.13
8235989625,347789982057,"(0.02522469125688076, 0.11941452324390411)","(-174.53509521484375, 187.9737548828125, 60.37099075317383)",1,3.7251129150390625,1,"(-93.44956970214844, 50.92273712158203, 895.6917114257812)","(0.6424823999404907, 0.37063807249069214, 1.003983974456787)",1,"(0.049330081790685654, 0.12948782742023468)","(-165.6735076904297, 186.01637268066406, 59.65854263305664)",1,3.7401123046875,1,"(-29.67389488220215, 37.33156967163086, 899.4287719726562)","(0.5411255955696106, 0.4010172486305237, 1.0013842582702637)",1,1705936669217,0.04,0.12
8236000728,347789993160,"(0.02522469125688076, 0.11941452324390411)","(-174.53509521484375, 187.9737548828125, 60.37099075317383)",1,3.7251129150390625,1,"(-93.1282958984375, 50.01898956298828, 895.7640991210938)","(0.6419724225997925, 0.37256866693496704, 1.0039602518081665)",1,"(0.055926986038684845, 0.14200472831726074)","(-163.24835205078125, 183.58413696289062, 58.77330017089844)",1,3.7307281494140625,1,"(-29.2562313079834, 36.453460693359375, 899.495849609375)","(0.5404737591743469, 0.4028843939304352, 1.0014190673828125)",1,1705936669232,0.04,0.13
8236011831,347790004263,"(0.028632717207074165, 0.10697782039642334)","(-173.28224182128906, 190.39039611816406, 61.25056457519531)",1,3.7095489501953125,1,"(-94.86006164550781, 51.544281005859375, 896.2127075195312)","(0.6446282863616943, 0.36935776472091675, 1.0053834915161133)",1,"(0.05661014840006828, 0.13648822903633118)","(-162.99720764160156, 184.6560821533203, 59.16346740722656)",1,3.7274169921875,1,"(-31.104543685913086, 37.935909271240234, 900.0375366210938)","(0.5433481335639954, 0.39976856112480164, 1.0027469396591187)",1,1705936669236,0.04,0.12
8236022935,347790015367,"(0.033325109630823135, 0.10816718637943268)","(-171.55722045898438, 190.15931701660156, 61.166378021240234)",1,3.7474822998046875,1,"(-94.60619354248047, 51.65829086303711, 896.2061157226562)","(0.6442245841026306, 0.369120329618454, 1.005330204963684)",1,"(0.028838444501161575, 0.08423241972923279)","(-173.20660400390625, 194.81016540527344, 62.8592643737793)",1,3.854736328125,1,"(-30.703895568847656, 38.04792785644531, 900.0160522460938)","(0.5427140593528748, 0.3995381295681, 1.0026860237121582)",1,1705936669248,0.03,0.1
8236034038,347790026470,"(0.033325109630823135, 0.10816718637943268)","(-171.55722045898438, 190.15931701660156, 61.166378021240234)",1,3.7474822998046875,1,"(-94.5514144897461, 50.20061492919922, 896.2754516601562)","(0.6441461443901062, 0.37221774458885193, 1.0052919387817383)",1,"(0.028838444501161575, 0.08423241972923279)","(-173.20660400390625, 194.81016540527344, 62.8592643737793)",1,3.854736328125,1,"(-30.548730850219727, 36.62739944458008, 900.1083984375)","(0.5424840450286865, 0.4025452435016632, 1.0027422904968262)",1,1705936669258,0.03,0.1
8236045141,347790037571,"(0.02982325851917267, 0.10702090710401535)","(-172.84458923339844, 190.38206481933594, 61.2474479675293)",1,3.7578277587890625,1,"(-95.62020111083984, 51.12046813964844, 896.0675048828125)","(0.6458660364151001, 0.37022292613983154, 1.0052075386047363)",1,"(0.027128679677844048, 0.10088592022657394)","(-173.83514404296875, 191.5741424560547, 61.68140411376953)",1,3.9424285888671875,1,"(-31.437091827392578, 37.347877502441406, 899.9619140625)","(0.543886661529541, 0.4009957015514374, 1.0025699138641357)",1,1705936669270,0.03,0.1
8236056244,347790048674,"(0.035206690430641174, 0.12351420521736145)","(-170.8655242919922, 187.1771697998047, 60.08094787597656)",1,3.778167724609375,1,"(-97.53746032714844, 51.37835693359375, 895.9127807617188)","(0.6489348411560059, 0.36962005496025085, 1.0053398609161377)",1,"(0.053813476115465164, 0.14403660595417023)","(-164.02532958984375, 183.18936157226562, 58.62956237792969)",1,3.81854248046875,1,"(-33.64540481567383, 37.477500915527344, 899.9254760742188)","(0.5473796725273132, 0.40067628026008606, 1.0026673078536987)",1,1705936669281,0.04,0.13
8236067347,347790059777,"(0.027534455060958862, 0.11499002575874329)","(-173.68597412109375, 188.83355712890625, 60.683834075927734)",1,3.7899169921875,1,"(-97.78305053710938, 51.86124038696289, 895.345458984375)","(0.649416446685791, 0.36852115392684937, 1.0043221712112427)",1,"(0.053813476115465164, 0.14403660595417023)","(-164.02532958984375, 183.18936157226562, 58.62956237792969)",1,3.81854248046875,1,"(-34.14198303222656, 38.079586029052734, 899.3662719726562)","(0.5481898188591003, 0.3993462324142456, 1.001638650894165)",1,1705936669292,0.04,0.13
8236078450,347790070880,"(0.025359224528074265, 0.11145398020744324)","(-174.48562622070312, 189.52064514160156, 60.933921813964844)",1,3.7920074462890625,1,"(-98.1037826538086, 51.90205001831055, 896.4044799804688)","(0.6497423648834229, 0.36856067180633545, 1.0064985752105713)",1,"(0.050444018095731735, 0.13672412931919098)","(-165.26400756835938, 184.6102752685547, 59.14673614501953)",1,3.81854248046875,1,"(-34.45093536376953, 38.18465042114258, 900.446044921875)","(0.5486125349998474, 0.3992159366607666, 1.0038269758224487)",1,1705936669304,0.04,0.12
8236089553,347790081983,"(0.0008164244354702532, 0.07268428802490234)","(-183.5080108642578, 197.0541229248047, 63.675960540771484)",1,3.9030303955078125,1,"(-99.26851654052734, 51.903648376464844, 896.299560546875)","(0.6516103148460388, 0.368521511554718, 1.0065449476242065)",1,"(0.010217559523880482, 0.06426148116588593)","(-180.05198669433594, 198.69081115722656, 64.27166748046875)",1,3.9430389404296875,1,"(-35.69324493408203, 38.245357513427734, 900.4239501953125)","(0.5505768656730652, 0.399061918258667, 1.0038846731185913)",1,1705936669313,0.01,0.07
8236100656,347790093086,"(-0.006355933379381895, 0.09916958212852478)","(-186.1446990966797, 191.9076385498047, 61.80276870727539)",1,3.8759002685546875,1,"(-98.7219009399414, 51.435951232910156, 895.8091430664062)","(0.6508341431617737, 0.36946213245391846, 1.005398154258728)",1,"(0.006379755679517984, 0.0809798613190651)","(-181.46282958984375, 195.4421844482422, 63.08927917480469)",1,3.923004150390625,1,"(-35.147953033447266, 37.722110748291016, 899.901611328125)","(0.54975426197052, 0.4001290202140808, 1.0027549266815186)",1,1705936669350,0.0,0.09
