device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
19195452877,885673500151,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.282318115234375, -59.801578521728516, 775.5502319335938)","(0.6099658608436584, 0.6252359747886658, 0.7606838345527649)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.8475117683410645, -64.4857406616211, 778.4266967773438)","(0.506476879119873, 0.6373758316040039, 0.7622300982475281)",1,1702303595277
19195463980,885673511254,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.84248733520508, -60.061702728271484, 775.5711059570312)","(0.6091601848602295, 0.6258779764175415, 0.7606953382492065)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.465163230895996, -64.7624282836914, 778.4179077148438)","(0.5057828426361084, 0.6380601525306702, 0.7622528076171875)",1,1702303595291
19195475083,885673522357,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.41908264160156, -61.024375915527344, 775.4440307617188)","(0.6102523803710938, 0.6282429695129395, 0.7606839537620544)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.065587520599365, -65.58639526367188, 778.3273315429688)","(0.5068953633308411, 0.6400724053382874, 0.7622187733650208)",1,1702303595295
19195486186,885673533460,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.54124450683594, -60.7619743347168, 775.488525390625)","(0.6104656457901001, 0.6275901198387146, 0.760750949382782)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.188363552093506, -65.1971435546875, 778.3682861328125)","(0.5071126222610474, 0.6391130089759827, 0.7622370719909668)",1,1702303595306
19195497290,885673544564,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.012481689453125, -60.53245544433594, 775.5589599609375)","(0.6094814538955688, 0.6270274519920349, 0.760770857334137)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.711188793182373, -64.98798370361328, 778.3997802734375)","(0.5062364935874939, 0.6386077404022217, 0.7622576951980591)",1,1702303595318
19195508393,885673555667,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.1080436706543, -60.12260055541992, 775.5822143554688)","(0.6096466183662415, 0.6260188817977905, 0.7607689499855042)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.803501129150391, -64.5966567993164, 778.4291381835938)","(0.5063982605934143, 0.637646496295929, 0.762252688407898)",1,1702303595329
19195519496,885673566770,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.18692398071289, -60.087745666503906, 775.5864868164062)","(0.6097901463508606, 0.6259310245513916, 0.7607845664024353)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.931102752685547, -64.5789794921875, 778.4400024414062)","(0.5066309571266174, 0.6375983357429504, 0.7622733116149902)",1,1702303595340
19195530599,885673577873,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.713050842285156, -59.91727066040039, 775.6573486328125)","(0.6089076995849609, 0.625511646270752, 0.7608239650726318)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.607450008392334, -64.35587310791016, 778.4696655273438)","(0.506035327911377, 0.6370561718940735, 0.7622907757759094)",1,1702303595351
19195541702,885673588977,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.092529296875, -59.91527557373047, 775.634033203125)","(0.6096071600914001, 0.6255025863647461, 0.7608374953269958)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.020008563995361, -64.33963012695312, 778.4725341796875)","(0.506788969039917, 0.6370068192481995, 0.7622999548912048)",1,1702303595362
19195552805,885673600080,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-60.98617935180664, -59.933013916015625, 775.7435913085938)","(0.607562243938446, 0.6255503296852112, 0.7608835697174072)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.110291957855225, -64.49872589111328, 778.511962890625)","(0.5051286220550537, 0.6374067664146423, 0.7623918652534485)",1,1702303595373
19195563908,885673611183,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-60.83340835571289, -59.71766662597656, 775.76416015625)","(0.6072756052017212, 0.6250235438346863, 0.7608676552772522)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.020751476287842, -64.34380340576172, 778.5245361328125)","(0.5049622058868408, 0.6370289325714111, 0.76239013671875)",1,1702303595409
19195575011,885673622286,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.64827346801758, -59.5958251953125, 775.70849609375)","(0.6087762117385864, 0.6247177720069885, 0.7608662247657776)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.826349258422852, -64.26050567626953, 778.53076171875)","(0.506432831287384, 0.6368067860603333, 0.7624000310897827)",1,1702303595410
19195586115,885673633390,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.09077072143555, -60.066490173339844, 775.630615234375)","(0.609606921672821, 0.6258729696273804, 0.7608537673950195)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.225132465362549, -64.74938201904297, 778.489990234375)","(0.5071703791618347, 0.6379967331886292, 0.7624057531356812)",1,1702303595410
19195597218,885673644493,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.38457107543945, -60.38523483276367, 775.668701171875)","(0.6083111763000488, 0.6266608834266663, 0.7608669400215149)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.527257919311523, -65.06790161132812, 778.4786376953125)","(0.5059005618095398, 0.6387905478477478, 0.7624255418777466)",1,1702303595425
19195608321,885673655596,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.88639831542969, -61.09489059448242, 775.5712890625)","(0.6092574596405029, 0.6284030675888062, 0.7608630657196045)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.993686676025391, -65.57107543945312, 778.40478515625)","(0.5067625045776367, 0.6400207877159119, 0.7623693943023682)",1,1702303595429
19195619424,885673666699,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.231998443603516, -60.985694885253906, 775.5662841796875)","(0.609890341758728, 0.6281293034553528, 0.7608910202980042)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.282496452331543, -65.37599182128906, 778.41748046875)","(0.5072868466377258, 0.6395365595817566, 0.7623664736747742)",1,1702303595440
19195630527,885673677802,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.704551696777344, -60.30536651611328, 775.6591796875)","(0.6088981628417969, 0.6264602541923523, 0.7608861327171326)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.825021266937256, -64.66865539550781, 778.4649658203125)","(0.5064382553100586, 0.6378141641616821, 0.7623363137245178)",1,1702303595451
19195641630,885673688905,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-63.18811798095703, -59.98320770263672, 775.5867309570312)","(0.6116248965263367, 0.6256529092788696, 0.7609298229217529)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-7.168110370635986, -64.33841705322266, 778.4992065429688)","(0.5088865756988525, 0.6369727849960327, 0.7623723149299622)",1,1702303595462
19195652733,885673700007,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.54801559448242, -59.81521224975586, 775.7483520507812)","(0.6085900068283081, 0.6252488493919373, 0.7609632611274719)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.633300304412842, -64.24952697753906, 778.5459594726562)","(0.5060796737670898, 0.6367812752723694, 0.7624257802963257)",1,1702303595473
19195663836,885673711110,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.126312255859375, -59.71265411376953, 775.7689819335938)","(0.6078119874000549, 0.6250037550926208, 0.7609222531318665)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.367278575897217, -64.13328552246094, 778.533203125)","(0.5055918097496033, 0.6365066766738892, 0.7623774409294128)",1,1702303595484
19195674940,885673722214,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.590641021728516, -59.61924362182617, 775.6724853515625)","(0.6105102896690369, 0.6247605085372925, 0.7609482407569885)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.7316765785217285, -64.0441665649414, 778.5435791015625)","(0.5080833435058594, 0.636256992816925, 0.7624046802520752)",1,1702303595495
19195686043,885673733317,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.56015396118164, -60.054725646972656, 775.6700439453125)","(0.6104617714881897, 0.6258262395858765, 0.7610052227973938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.6209611892700195, -64.56969451904297, 778.549560546875)","(0.5078897476196289, 0.6375381946563721, 0.7625012397766113)",1,1702303595507
19195697146,885673744420,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.956199645996094, -59.670249938964844, 775.7479248046875)","(0.6093363165855408, 0.6248853802680969, 0.7610047459602356)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-6.01472806930542, -64.23357391357422, 778.585205078125)","(0.5067757964134216, 0.6367260217666626, 0.7625070810317993)",1,1702303595542
19195708249,885673755523,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.947601318359375, -60.609622955322266, 775.6693725585938)","(0.6093473434448242, 0.627196729183197, 0.7609919309616089)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.9761786460876465, -64.99220275878906, 778.4968872070312)","(0.5067194104194641, 0.6385923624038696, 0.7624558210372925)",1,1702303595542
19195719352,885673766626,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.692787170410156, -60.00801467895508, 775.7551879882812)","(0.6088576316833496, 0.6257156133651733, 0.7610291838645935)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.827389240264893, -64.53670501708984, 778.5719604492188)","(0.5064387321472168, 0.6374711394309998, 0.7625277042388916)",1,1702303595544
19195730455,885673777729,"(0.9296783208847046, -0.04485686123371124)","(157.95887756347656, 219.8941192626953, 71.9890365600586)",1,3.379913330078125,1,"(-62.11833953857422, -60.24951934814453, 775.8112182617188)","(0.6096336245536804, 0.6262857913970947, 0.7612453699111938)",1,"(0.9499451518058777, -0.06521947681903839)","(165.4093475341797, 223.85089111328125, 73.42913818359375)",1,3.139434814453125,1,"(-6.140143871307373, -64.88851165771484, 778.6702270507812)","(0.5070145726203918, 0.6383009552955627, 0.7627866268157959)",1,1702303595558,0.94,-0.06
19195741558,885673788832,"(0.8950076103210449, -0.00513862818479538)","(145.21328735351562, 212.17628479003906, 69.17993927001953)",1,3.376495361328125,1,"(-62.38604736328125, -60.227901458740234, 775.7609252929688)","(0.6101317405700684, 0.6262363791465759, 0.7611846923828125)",1,"(0.9050835967063904, -0.029798386618494987)","(148.9174041748047, 216.96807861328125, 70.92396545410156)",1,3.1764984130859375,1,"(-6.378054141998291, -64.90314483642578, 778.6426391601562)","(0.5074499249458313, 0.6383369565010071, 0.762738049030304)",1,1702303595563,0.9,-0.02
19195752661,885673799935,"(0.8776724934577942, 0.024811815470457077)","(138.840576171875, 206.35646057128906, 67.0617446899414)",1,3.3574676513671875,1,"(-62.54499053955078, -60.611019134521484, 774.8419189453125)","(0.6105666160583496, 0.6273433566093445, 0.7594428658485413)",1,"(0.9050835967063904, -0.029798386618494987)","(148.9174041748047, 216.96807861328125, 70.92396545410156)",1,3.1764984130859375,1,"(-6.655645370483398, -65.49752807617188, 777.7578735351562)","(0.5079821348190308, 0.6399593949317932, 0.7610785961151123)",1,1702303595575,0.89,-0.0
19195763765,885673811039,"(0.8632971048355103, 0.04580596834421158)","(133.55587768554688, 202.27700805664062, 65.57695007324219)",1,3.3477630615234375,1,"(-62.48881530761719, -60.52790451049805, 773.809814453125)","(0.6106164455413818, 0.6273369193077087, 0.7573697566986084)",1,"(0.8649824261665344, 0.024217741563916206)","(134.17544555664062, 206.471923828125, 67.10371398925781)",1,3.202362060546875,1,"(-6.709469795227051, -65.61557006835938, 776.7412719726562)","(0.5081000328063965, 0.6404551267623901, 0.7590732574462891)",1,1702303595586,0.86,0.04
19195774868,885673822142,"(0.8591775298118591, 0.057107239961624146)","(132.0414581298828, 200.0809783935547, 64.77766418457031)",1,3.3422393798828125,1,"(-62.45848083496094, -60.476932525634766, 774.4141235351562)","(0.6104694604873657, 0.6270982027053833, 0.7585579752922058)",1,"(0.8555517792701721, 0.0539872907102108)","(130.70858764648438, 200.687255859375, 64.99828338623047)",1,3.188018798828125,1,"(-6.662897109985352, -65.73092651367188, 777.3551025390625)","(0.5080061554908752, 0.6406111717224121, 0.7603151798248291)",1,1702303595597,0.86,0.06
19195785971,885673833245,"(0.8538419604301453, 0.06743314862251282)","(130.0800323486328, 198.0745391845703, 64.04730987548828)",1,3.339019775390625,1,"(-62.46944046020508, -60.45349884033203, 775.1215209960938)","(0.6103835701942444, 0.6269068121910095, 0.7599621415138245)",1,"(0.855519711971283, 0.059247758239507675)","(130.69677734375, 199.66506958007812, 64.626220703125)",1,3.204803466796875,1,"(-6.636102676391602, -65.8440933227539, 778.0723876953125)","(0.507946789264679, 0.640739917755127, 0.761763334274292)",1,1702303595608,0.85,0.06
19195797074,885673844348,"(0.8567761182785034, 0.06975921988487244)","(131.15869140625, 197.62252807617188, 63.8828010559082)",1,3.3411102294921875,1,"(-62.495643615722656, -60.43724060058594, 775.68505859375)","(0.6103473901748657, 0.626759946346283, 0.7610838413238525)",1,"(0.8584378957748413, 0.05059428513050079)","(131.76959228515625, 201.3465576171875, 65.23822021484375)",1,3.194427490234375,1,"(-6.623658657073975, -65.94129943847656, 778.6455688476562)","(0.5079159736633301, 0.6408588886260986, 0.7629217505455017)",1,1702303595619,0.86,0.06
19195808177,885673855451,"(0.8579753041267395, 0.06529491394758224)","(131.59951782226562, 198.49002075195312, 64.19852447509766)",1,3.3512115478515625,1,"(-62.50408172607422, -60.40688705444336, 776.0221557617188)","(0.6103121638298035, 0.6266220808029175, 0.7617504596710205)",1,"(0.8600140810012817, 0.048610493540763855)","(132.34898376464844, 201.73202514648438, 65.37854766845703)",1,3.192901611328125,1,"(-6.607687950134277, -66.0026626586914, 778.9898681640625)","(0.5078819990158081, 0.6409376859664917, 0.7636179327964783)",1,1702303595630,0.86,0.06
19195819280,885673866554,"(0.8577411770820618, 0.06952332705259323)","(131.51344299316406, 197.66835021972656, 63.899513244628906)",1,3.3735198974609375,1,"(-62.51424026489258, -60.39222717285156, 776.5834350585938)","(0.610247015953064, 0.6264803409576416, 0.7628653645515442)",1,"(0.8641161322593689, 0.03587173670530319)","(133.8570098876953, 204.20733642578125, 66.27954864501953)",1,3.1912384033203125,1,"(-6.576888561248779, -66.07298278808594, 779.5572509765625)","(0.5078173875808716, 0.6409925818443298, 0.76475989818573)",1,1702303595641,0.86,0.05
19195830383,885673877657,"(0.8557997941970825, 0.07239165157079697)","(130.7997283935547, 197.1110076904297, 63.6966552734375)",1,3.376007080078125,1,"(-62.53990936279297, -60.3451042175293, 777.2335815429688)","(0.610196590423584, 0.6262426376342773, 0.7641545534133911)",1,"(0.8639053702354431, 0.049381814897060394)","(133.77952575683594, 201.58216857910156, 65.32404327392578)",1,3.1925048828125,1,"(-6.5499043464660645, -66.10045623779297, 780.2132568359375)","(0.5077576041221619, 0.6409250497817993, 0.7660714387893677)",1,1702303595676,0.86,0.06
19195841486,885673888759,"(0.8559412956237793, 0.07615348696708679)","(130.8517608642578, 196.38002014160156, 63.43061447143555)",1,3.3692626953125,1,"(-62.56923294067383, -60.33525085449219, 777.6278686523438)","(0.6101915836334229, 0.6261440515518188, 0.764941394329071)",1,"(0.8641820549964905, 0.04657895117998123)","(133.8812255859375, 202.12681579589844, 65.52226257324219)",1,3.1997222900390625,1,"(-6.543761253356934, -66.15048217773438, 780.6134033203125)","(0.5077405571937561, 0.6409643292427063, 0.7668771743774414)",1,1702303595676,0.86,0.06
19195852590,885673899863,"(0.8599454164505005, 0.07637885212898254)","(132.32376098632812, 196.33624267578125, 63.41468048095703)",1,3.3628082275390625,1,"(-62.61033248901367, -60.29953384399414, 778.1815185546875)","(0.6101840138435364, 0.6259523630142212, 0.766042947769165)",1,"(0.8620554804801941, 0.05703558400273323)","(133.09947204589844, 200.0949249267578, 64.78268432617188)",1,3.2152252197265625,1,"(-6.534362316131592, -66.16876983642578, 781.172607421875)","(0.5077143907546997, 0.6408940553665161, 0.7679944038391113)",1,1702303595677,0.86,0.07
19195863693,885673910966,"(0.8634179830551147, 0.07179461419582367)","(133.60032653808594, 197.22705078125, 63.7388916015625)",1,3.36016845703125,1,"(-62.65435028076172, -60.30887985229492, 778.8556518554688)","(0.6101646423339844, 0.6258482336997986, 0.7673913836479187)",1,"(0.864550769329071, 0.049335356801748276)","(134.01673889160156, 201.5911865234375, 65.32728576660156)",1,3.2158660888671875,1,"(-6.5197906494140625, -66.22782897949219, 781.8521118164062)","(0.5076775550842285, 0.6408981680870056, 0.7693582773208618)",1,1702303595691,0.86,0.06
19195874796,885673922069,"(0.8635591864585876, 0.07068254053592682)","(133.65225219726562, 197.443115234375, 63.81752014160156)",1,3.3627471923828125,1,"(-62.69187927246094, -60.3156623840332, 779.24755859375)","(0.6101751923561096, 0.6257907152175903, 0.7681772708892822)",1,"(0.8651242256164551, 0.05283301696181297)","(134.2275390625, 200.9115447998047, 65.0799331665039)",1,3.220947265625,1,"(-6.5178093910217285, -66.27491760253906, 782.2491455078125)","(0.5076681971549988, 0.6409309506416321, 0.7701574563980103)",1,1702303595698,0.86,0.06
19195885899,885673933172,"(0.8634713888168335, 0.06611175835132599)","(133.61997985839844, 198.33128356933594, 64.14071655273438)",1,3.3782196044921875,1,"(-62.72890090942383, -60.32602310180664, 779.8348388671875)","(0.6101559996604919, 0.6257055997848511, 0.7693521976470947)",1,"(0.8647091388702393, 0.051538243889808655)","(134.0749969482422, 201.1631317138672, 65.17151641845703)",1,3.226226806640625,1,"(-6.495990753173828, -66.3194808959961, 782.8402099609375)","(0.5076195001602173, 0.6409181356430054, 0.771342396736145)",1,1702303595708,0.86,0.06
19195897002,885673944275,"(0.8642203211784363, 0.0643843486905098)","(133.8953094482422, 198.66697692871094, 64.26292419433594)",1,3.3802337646484375,1,"(-62.78915786743164, -60.366485595703125, 780.6608276367188)","(0.610144317150116, 0.6256488561630249, 0.7710097432136536)",1,"(0.8636954426765442, 0.04908197000622749)","(133.70236206054688, 201.64044189453125, 65.34523010253906)",1,3.229827880859375,1,"(-6.482894420623779, -66.38834381103516, 783.6708374023438)","(0.5075832009315491, 0.6409149765968323, 0.773009181022644)",1,1702303595719,0.86,0.06
19195908105,885673955378,"(0.8670527935028076, 0.06380089372396469)","(134.9365997314453, 198.78033447265625, 64.30418395996094)",1,3.3821563720703125,1,"(-62.8668212890625, -60.383697509765625, 780.897216796875)","(0.6102511286735535, 0.625644862651825, 0.7714946269989014)",1,"(0.8619843125343323, 0.04498651251196861)","(133.0732879638672, 202.4362335205078, 65.63488006591797)",1,3.2256011962890625,1,"(-6.528769016265869, -66.42826080322266, 783.9141845703125)","(0.5076631307601929, 0.6409606337547302, 0.773501455783844)",1,1702303595730,0.86,0.05
19195919208,885673966481,"(0.866434633731842, 0.05557190999388695)","(134.70933532714844, 200.37933349609375, 64.8862075805664)",1,3.3827362060546875,1,"(-62.91144943237305, -60.412071228027344, 781.4994506835938)","(0.6102438569068909, 0.6256008148193359, 0.772703230381012)",1,"(0.8612703084945679, 0.03474283963441849)","(132.81080627441406, 204.4267120361328, 66.3593521118164)",1,3.226226806640625,1,"(-6.515045166015625, -66.48076629638672, 784.5202026367188)","(0.5076290965080261, 0.6409638524055481, 0.7747177481651306)",1,1702303595741,0.86,0.05
