device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
3243294764,2163332973751,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-21.695369720458984, 41.91595458984375, 861.4357299804688)","(0.5299206972122192, 0.3875756859779358, 0.9254554510116577)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581699
3243305867,2163332984855,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-21.175029754638672, 41.48713684082031, 861.4622192382812)","(0.529066264629364, 0.3885340690612793, 0.9254410266876221)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581707
3243316970,2163332995958,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-20.92753791809082, 41.23468780517578, 861.4774780273438)","(0.5286604762077332, 0.3890970051288605, 0.9254351854324341)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581718
3243328073,2163333007061,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-19.151473999023438, 40.61060333251953, 861.5316772460938)","(0.525733232498169, 0.39051389694213867, 0.9254017472267151)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581729
3243339176,2163333018164,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-18.623077392578125, 40.540245056152344, 861.5455322265625)","(0.5248607397079468, 0.39068108797073364, 0.925399661064148)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581740
3243350279,2163333029267,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-18.37686538696289, 40.533931732177734, 861.5509643554688)","(0.52445387840271, 0.3907005190849304, 0.9253994226455688)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581751
3243361382,2163333040371,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-18.58049201965332, 40.124176025390625, 861.5586547851562)","(0.524796187877655, 0.3916000425815582, 0.9253851175308228)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581762
3243372485,2163333051474,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-18.15120506286621, 40.07931900024414, 861.5689697265625)","(0.5240872502326965, 0.391708642244339, 0.9253833293914795)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581774
3243383589,2163333062578,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-17.90994644165039, 40.07603073120117, 861.5740966796875)","(0.5236884951591492, 0.39172130823135376, 0.9253831505775452)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581784
3243394692,2163333073681,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.371400833129883, 39.09092712402344, 861.6699829101562)","(0.5178545117378235, 0.39397308230400085, 0.9253520369529724)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581796
3243405795,2163333084784,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.194156646728516, 38.97315979003906, 861.6761474609375)","(0.5175633430480957, 0.3942367136478424, 0.9253478050231934)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581829
3243416898,2163333095887,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-13.965435028076172, 38.96111297607422, 861.68017578125)","(0.5171855688095093, 0.39426830410957336, 0.9253471493721008)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581830
3243428001,2163333106991,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-12.171843528747559, 36.5335693359375, 861.7813720703125)","(0.5142569541931152, 0.3996620774269104, 0.9252824783325195)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581830
3243439104,2163333118094,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-11.64247989654541, 36.24711227416992, 861.7960815429688)","(0.5133865475654602, 0.4003051221370697, 0.9252731800079346)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581840
3243450207,2163333129197,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-11.396089553833008, 36.21486282348633, 861.8001708984375)","(0.5129799842834473, 0.40038156509399414, 0.9252721071243286)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581851
3243461310,2163333140300,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-11.383752822875977, 36.211029052734375, 861.8003540039062)","(0.5129597187042236, 0.40039026737213135, 0.9252718687057495)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581862
3243472414,2163333151404,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-11.163223266601562, 36.21253967285156, 861.80322265625)","(0.5125953555107117, 0.40039166808128357, 0.9252719879150391)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581873
3243483517,2163333162507,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-10.930313110351562, 36.0110969543457, 861.8111572265625)","(0.5122135281562805, 0.4008408188819885, 0.9252650141716003)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581884
3243494620,2163333173611,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-8.49570083618164, 35.60142517089844, 861.8489990234375)","(0.5081979632377625, 0.4017959237098694, 0.9252517223358154)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581895
3243505723,2163333184715,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.735027313232422, 33.55689239501953, 861.9309692382812)","(0.500365674495697, 0.40640246868133545, 0.9251840710639954)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581906
3243516826,2163333195818,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-2.8364639282226562, 33.317710876464844, 861.939697265625)","(0.4988853633403778, 0.40694811940193176, 0.9251761436462402)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581917
3243527929,2163333206921,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.8972556591033936, 33.89071273803711, 861.922607421875)","(0.5006285905838013, 0.40566325187683105, 0.9251947999000549)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581929
3243539032,2163333218024,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.950411319732666, 33.95913314819336, 861.9207763671875)","(0.5007153153419495, 0.40551134943962097, 0.9251971244812012)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581941
3243550135,2163333229127,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-1.3014147281646729, 32.76811599731445, 861.955322265625)","(0.4963586628437042, 0.40819084644317627, 0.9251578450202942)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581980
3243561239,2163333240231,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-2.7165679931640625, 33.427284240722656, 861.9403686523438)","(0.49868565797805786, 0.40670931339263916, 0.9251852035522461)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581981
3243572342,2163333251335,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-2.787417411804199, 33.5059814453125, 861.9379272460938)","(0.49880146980285645, 0.4065343141555786, 0.9251867532730103)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581981
3243583445,2163333262438,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.5792029500007629, 32.312225341796875, 861.968505859375)","(0.4951728880405426, 0.40921053290367126, 0.9251481890678406)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581984
3243594548,2163333273541,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.9084333777427673, 32.16567611694336, 861.97119140625)","(0.4957188367843628, 0.4095267951488495, 0.9251431822776794)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791581997
3243605651,2163333284644,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.9249476194381714, 32.148136138916016, 861.9716186523438)","(0.49574634432792664, 0.40956515073776245, 0.9251428246498108)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582007
3243616754,2163333295747,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(0.40001964569091797, 31.54596519470215, 861.9776000976562)","(0.4935675263404846, 0.4109185039997101, 0.9251095056533813)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582017
3243627857,2163333306850,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.048948764801025, 33.05657958984375, 861.9154052734375)","(0.5025432109832764, 0.40747639536857605, 0.9251278042793274)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582029
3243638960,2163333317953,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.537792205810547, 32.826988220214844, 861.917236328125)","(0.5033539533615112, 0.4079723060131073, 0.9251198768615723)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582040
3243650064,2163333329058,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.560305595397949, 32.59585952758789, 861.9229736328125)","(0.503394603729248, 0.40848132967948914, 0.9251140356063843)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582061
3243661167,2163333340161,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.3537757396698, 31.772624969482422, 861.9520263671875)","(0.49976298213005066, 0.4103413224220276, 0.9250878691673279)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582062
3243672270,2163333351264,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.463191270828247, 31.67222785949707, 861.9533081054688)","(0.49994519352912903, 0.41056033968925476, 0.9250838756561279)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582073
3243683373,2163333362367,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.468661308288574, 31.660221099853516, 861.9534912109375)","(0.49995437264442444, 0.4105866551399231, 0.9250835180282593)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582084
3243694476,2163333373471,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-4.122859001159668, 31.041990280151367, 861.9628295898438)","(0.501043975353241, 0.4119356572628021, 0.9250630140304565)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582095
3243705579,2163333384574,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-4.375627517700195, 30.96612548828125, 861.9633178710938)","(0.5014625191688538, 0.41209766268730164, 0.9250609278678894)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582131
3243716682,2163333395678,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-4.608296871185303, 30.95514678955078, 861.9623413085938)","(0.5018469095230103, 0.41211703419685364, 0.9250606894493103)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582132
3243727785,2163333406781,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.7118425369262695, 30.12958335876465, 861.9744262695312)","(0.5036816596984863, 0.41391366720199585, 0.925039529800415)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582132
3243738889,2163333417885,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.767163276672363, 30.030710220336914, 861.9755249023438)","(0.5037744641304016, 0.4141303598880768, 0.9250355362892151)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582140
3243749992,2163333428988,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.76994514465332, 30.018878936767578, 861.975830078125)","(0.5037792325019836, 0.41415637731552124, 0.9250354170799255)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582150
3243761095,2163333440091,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.770081996917725, 30.017473220825195, 861.9757690429688)","(0.5037794709205627, 0.4141594469547272, 0.9250351786613464)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582163
3243772198,2163333451194,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.770110130310059, 30.017295837402344, 861.9758911132812)","(0.5037795305252075, 0.4141598641872406, 0.9250354170799255)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582173
3243783301,2163333462298,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.76608419418335, 29.609783172607422, 861.9816284179688)","(0.5037789940834045, 0.4150577783584595, 0.9250186681747437)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582184
3243794404,2163333473401,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.763913631439209, 29.35733413696289, 861.9871826171875)","(0.5037791728973389, 0.41561415791511536, 0.925012469291687)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582195
3243805507,2163333484504,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.763813495635986, 29.32712745666504, 861.9876708984375)","(0.5037794709205627, 0.4156807065010071, 0.9250113368034363)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582206
3243816610,2163333495607,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-5.763828754425049, 29.323511123657227, 861.9876708984375)","(0.5037795305252075, 0.4156886637210846, 0.9250110983848572)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582217
3243827714,2163333506711,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582227
3243838817,2163333517814,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582245
3243860978,2163333539976,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582280
3243872081,2163333551079,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582281
3243883184,2163333562183,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582286
3243894287,2163333573286,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582297
3243905390,2163333584389,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582310
3243916494,2163333595493,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582320
3243927597,2163333606597,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582331
3243938700,2163333617700,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582343
3243949803,2163333628803,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582353
3243960906,2163333639906,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582364
3243972009,2163333651009,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582375
3243983112,2163333662112,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582414
3243994215,2163333673216,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582414
3244005319,2163333684320,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582415
3244016422,2163333695423,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582419
3244027525,2163333706526,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582431
3244038628,2163333717629,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582442
3244049731,2163333728733,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582452
3244060834,2163333739836,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582464
3244071937,2163333750940,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582475
3244083040,2163333762043,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582486
3244094144,2163333773147,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582497
3244105247,2163333784250,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582508
3244116350,2163333795353,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582519
3244127453,2163333806456,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582530
3244138556,2163333817560,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582563
3244149659,2163333828663,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582563
3244160762,2163333839766,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582563
3244171865,2163333850869,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582580
3244182969,2163333861973,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582587
3244194072,2163333873077,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582597
3244205175,2163333884180,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582609
3244216278,2163333895283,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582619
3244227381,2163333906386,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582630
3244238484,2163333917489,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582642
3244249587,2163333928592,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582653
3244260690,2163333939696,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582664
3244271794,2163333950801,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582675
3244282897,2163333961904,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582693
3244294000,2163333973007,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582715
3244305103,2163333984110,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582716
3244316206,2163333995213,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582719
3244327309,2163334006316,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582731
3244338412,2163334017420,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582742
3244349515,2163334028523,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582753
3244360619,2163334039627,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582764
3244371722,2163334050730,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582775
3244382825,2163334061834,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791582786
